,AÑO,VUELTA,CODIGO_INEC,CANTON_CODIGO,CANTON_NOMBRE,PROVINCIA_NOMBRE,VOTOS_NULOS_M,VOTOS_NULOS_F,VOTOS_BLANCOS_M,VOTOS_BLANCOS_F,VC_NOBOA_M,VC_CORREA_M,VC_NOBOA_F,VC_CORREA_F,VC_GUTIERREZ_M,VC_DAMERVAL_M,VC_VITERI_M,VC_ROSERO_M,VC_ROLDOS_M,VC_SAGNAY_M,VC_VILLACIS_M,VC_MACAS_M,VC_TORRES_M,VC_PROAÑO_M,VC_LARREA_M,VC_GUTIERREZ_F,VC_DAMERVAL_F,VC_VITERI_F,VC_ROSERO_F,VC_ROLDOS_F,VC_SAGNAY_F,VC_VILLACIS_F,VC_MACAS_F,VC_TORRES_F,VC_PROAÑO_F,VC_LARREA_F,ELECTORES_M,ELECTORAS_F,VOTOS VALIDOS,VOTOS_INVALIDOS
152,2006,2,1208,525,VINCES,LOS RIOS,0.0,0.0,380.0,364.0,7283.0,10010.0,7046.0,8776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24740.0,22582.0,33115.0,744.0
153,2006,2,1204,530,PUEBLO VIEJO,LOS RIOS,0.0,0.0,177.0,159.0,3597.0,3950.0,3335.0,3528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10720.0,9638.0,14410.0,336.0
154,2006,2,1206,535,URDANETA,LOS RIOS,0.0,0.0,158.0,143.0,3852.0,3522.0,3468.0,3204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10837.0,9878.0,14046.0,301.0
155,2006,2,1205,540,QUEVEDO,LOS RIOS,0.0,0.0,433.0,452.0,19540.0,21816.0,19415.0,21197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61343.0,59926.0,81968.0,885.0
156,2006,2,1207,545,VENTANAS,LOS RIOS,0.0,0.0,246.0,247.0,9064.0,7296.0,8730.0,7157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24508.0,23021.0,32247.0,493.0
157,2006,2,1315,550,TOSAGUA,MANABI,0.0,0.0,177.0,186.0,6476.0,3380.0,6187.0,2917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13194.0,12206.0,18960.0,363.0
158,2006,2,106,555,PUCARA,AZUAY,0.0,0.0,55.0,50.0,418.0,1515.0,363.0,1516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3538.0,3419.0,3812.0,105.0
159,2006,2,115,556,CAMILO PONCE ENRIQUEZ,AZUAY,0.0,0.0,25.0,31.0,672.0,1525.0,584.0,1362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3042.0,2591.0,4143.0,56.0
160,2006,2,801,560,ESMERALDAS,ESMERALDAS,0.0,0.0,321.0,431.0,20222.0,17264.0,22508.0,19131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60645.0,64437.0,79125.0,752.0
161,2006,2,807,561,RIOVERDE,ESMERALDAS,0.0,0.0,76.0,100.0,2358.0,1911.0,1954.0,1579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8042.0,6142.0,7802.0,176.0
162,2006,2,802,565,ELOY ALFARO,ESMERALDAS,0.0,0.0,108.0,142.0,3245.0,1964.0,3060.0,1707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11271.0,9545.0,9976.0,250.0
163,2006,2,803,570,MUISNE,ESMERALDAS,0.0,0.0,68.0,89.0,2578.0,2255.0,2317.0,1852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8545.0,6752.0,9002.0,157.0
164,2006,2,804,575,QUININDE,ESMERALDAS,0.0,0.0,394.0,386.0,10862.0,13552.0,9090.0,12044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38497.0,32799.0,45548.0,780.0
165,2006,2,805,580,SAN LORENZO,ESMERALDAS,0.0,0.0,91.0,106.0,2753.0,1565.0,3079.0,1642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8370.0,8220.0,9039.0,197.0
166,2006,2,705,585,CHILLA,EL ORO,0.0,0.0,14.0,4.0,293.0,577.0,228.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1232.0,1128.0,1653.0,18.0
167,2006,2,1401,590,MORONA,MORONA SANTIAGO,0.0,0.0,68.0,91.0,1920.0,4056.0,1893.0,4317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10134.0,9820.0,12186.0,159.0
168,2006,2,1402,595,GUALAQUIZA,MORONA SANTIAGO,0.0,0.0,39.0,57.0,569.0,2103.0,562.0,2414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4919.0,4659.0,5648.0,96.0
169,2006,2,1403,600,LIMON INDANZA,MORONA SANTIAGO,0.0,0.0,16.0,34.0,414.0,1333.0,415.0,1517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3692.0,3260.0,3679.0,50.0
170,2006,2,1405,605,SANTIAGO,MORONA SANTIAGO,0.0,0.0,25.0,26.0,566.0,1088.0,575.0,1136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3011.0,2712.0,3365.0,51.0
171,2006,2,1406,610,SUCUA,MORONA SANTIAGO,0.0,0.0,39.0,79.0,950.0,1856.0,1078.0,2056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5885.0,5428.0,5940.0,118.0
172,2006,2,1410,611,LOGRONO,MORONA SANTIAGO,0.0,0.0,11.0,32.0,212.0,755.0,216.0,652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1905.0,1705.0,1835.0,43.0
173,2006,2,1404,615,PALORA,MORONA SANTIAGO,0.0,0.0,17.0,29.0,429.0,746.0,413.0,739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2206.0,1859.0,2327.0,46.0
174,2006,2,1501,620,TENA,NAPO,0.0,0.0,86.0,138.0,5086.0,5599.0,4892.0,5593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14842.0,14685.0,21170.0,224.0
175,2006,2,1509,621,CARLOS JULIO AROSEMENA TOLA,NAPO,0.0,0.0,12.0,3.0,300.0,472.0,238.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044.0,901.0,1441.0,15.0
176,2006,2,2101,625,LAGO AGRIO,SUCUMBIOS,0.0,0.0,196.0,185.0,6621.0,10287.0,5441.0,8382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25612.0,20431.0,30731.0,381.0
177,2006,2,2107,626,CUYABENO,SUCUMBIOS,0.0,0.0,15.0,25.0,532.0,1071.0,345.0,727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2273.0,1508.0,2675.0,40.0
178,2006,2,2202,630,AGUARICO,ORELLANA,0.0,0.0,4.0,14.0,294.0,532.0,243.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1393.0,1173.0,1441.0,18.0
179,2006,2,1507,635,QUIJOS,NAPO,0.0,0.0,8.0,14.0,713.0,602.0,690.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1840.0,1730.0,2545.0,22.0
180,2006,2,2105,640,SUCUMBIOS,SUCUMBIOS,0.0,0.0,7.0,6.0,372.0,489.0,341.0,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.0,992.0,1635.0,13.0
181,2006,2,2201,645,FRANCISCO DE ORELLANA,ORELLANA,0.0,0.0,101.0,145.0,4869.0,6906.0,3858.0,5417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16488.0,12799.0,21050.0,246.0
182,2006,2,2103,650,PUTUMAYO,SUCUMBIOS,0.0,0.0,26.0,26.0,393.0,921.0,260.0,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2103.0,1631.0,2229.0,52.0
183,2006,2,1901,655,ZAMORA,ZAMORA CHINCHIPE,0.0,0.0,43.0,57.0,2101.0,3074.0,1976.0,3113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8080.0,7588.0,10264.0,100.0
184,2006,2,1902,660,CHINCHIPE,ZAMORA CHINCHIPE,0.0,0.0,15.0,25.0,829.0,1007.0,778.0,903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2722.0,2378.0,3517.0,40.0
185,2006,2,1908,661,PALANDA,ZAMORA CHINCHIPE,0.0,0.0,13.0,24.0,541.0,1211.0,443.0,995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2488.0,1936.0,3190.0,37.0
186,2006,2,1904,665,YACUAMBI,ZAMORA CHINCHIPE,0.0,0.0,12.0,22.0,258.0,882.0,264.0,844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1606.0,1513.0,2248.0,34.0
187,2006,2,1905,670,YANZATZA,ZAMORA CHINCHIPE,0.0,0.0,29.0,46.0,1273.0,1964.0,1157.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5551.0,5109.0,6394.0,75.0
188,2006,2,913,675,PALESTINA,GUAYAS,0.0,0.0,82.0,82.0,1880.0,2057.0,1698.0,1795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5266.0,4656.0,7430.0,164.0
189,2006,2,1601,680,PASTAZA,PASTAZA,0.0,0.0,100.0,146.0,3537.0,7306.0,3342.0,7293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16378.0,15760.0,21478.0,246.0
190,2006,2,1602,685,MERA,PASTAZA,0.0,0.0,15.0,34.0,521.0,1131.0,646.0,1261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2462.0,2665.0,3559.0,49.0
191,2006,2,711,690,PORTOVELO,EL ORO,0.0,0.0,64.0,55.0,1024.0,1751.0,913.0,1799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4199.0,3969.0,5487.0,119.0
192,2006,2,707,695,HUAQUILLAS,EL ORO,0.0,0.0,48.0,65.0,3882.0,5299.0,3925.0,5530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12240.0,12369.0,18636.0,113.0
193,2006,2,1503,700,ARCHIDONA,NAPO,0.0,0.0,62.0,94.0,1934.0,3070.0,1855.0,2926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6719.0,6628.0,9785.0,156.0
194,2006,2,703,705,ATAHUALPA,EL ORO,0.0,0.0,29.0,21.0,592.0,1232.0,486.0,1174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2754.0,2416.0,3484.0,50.0
195,2006,2,1203,710,MONTALVO,LOS RIOS,0.0,0.0,90.0,55.0,2820.0,2357.0,2632.0,2378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7387.0,7107.0,10187.0,145.0
196,2006,2,914,715,PEDRO CARBO,GUAYAS,0.0,0.0,195.0,162.0,5503.0,5314.0,5144.0,4597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14581.0,13215.0,20558.0,357.0
197,2006,2,2104,720,SHUSHUFINDI,SUCUMBIOS,0.0,0.0,115.0,119.0,3084.0,4312.0,2315.0,3350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11276.0,8481.0,13061.0,234.0
198,2006,2,2203,725,LA JOYA DE LOS SACHAS,ORELLANA,0.0,0.0,61.0,91.0,2358.0,3955.0,1738.0,3202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8730.0,6774.0,11253.0,152.0
199,2006,2,1114,730,PINDAL,LOJA,0.0,0.0,30.0,27.0,623.0,1193.0,552.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2648.0,2438.0,3373.0,57.0
200,2006,2,921,735,PLAYAS,GUAYAS,0.0,0.0,74.0,87.0,5325.0,3040.0,5079.0,3084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10420.0,10105.0,16528.0,161.0
201,2006,2,1115,740,QUILANGA,LOJA,0.0,0.0,11.0,9.0,350.0,612.0,335.0,603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1888.0,1784.0,1900.0,20.0
202,2006,2,2106,745,CASCALES,SUCUMBIOS,0.0,0.0,18.0,31.0,709.0,1224.0,558.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.0,2260.0,3525.0,49.0
203,2006,2,1209,750,PALENQUE,LOS RIOS,0.0,0.0,129.0,112.0,1841.0,2869.0,1594.0,2330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7368.0,6085.0,8634.0,241.0
204,2006,2,714,755,LAS LAJAS,EL ORO,0.0,0.0,20.0,23.0,531.0,942.0,443.0,869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2198.0,1887.0,2785.0,43.0
205,2006,2,206,760,CALUMA,BOLIVAR,0.0,0.0,48.0,52.0,1705.0,1896.0,1373.0,1967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5193.0,4863.0,6941.0,100.0
206,2006,2,305,765,EL TAMBO,CANAR,0.0,0.0,18.0,41.0,653.0,872.0,748.0,1192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3436.0,3572.0,3465.0,59.0
207,2006,2,1707,770,SAN MIGUEL DE LOS BANCOS,PICHINCHA,0.0,0.0,21.0,14.0,742.0,1659.0,568.0,1529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3479.0,2948.0,4498.0,35.0
208,2006,2,1906,775,EL PANGUI,ZAMORA CHINCHIPE,0.0,0.0,11.0,23.0,385.0,1063.0,362.0,1166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2527.0,2383.0,2976.0,34.0
209,2006,2,110,780,ONA,AZUAY,0.0,0.0,14.0,25.0,217.0,497.0,236.0,698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182.0,1577.0,1648.0,39.0
210,2006,2,806,785,ATACAMES,ESMERALDAS,0.0,0.0,80.0,68.0,3343.0,2959.0,3026.0,2805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9465.0,8332.0,12133.0,148.0
211,2006,2,922,790,SIMON BOLIVAR,GUAYAS,0.0,0.0,92.0,69.0,3075.0,1752.0,2741.0,1580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6655.0,5832.0,9148.0,161.0
212,2006,2,1407,795,HUAMBOYA,MORONA SANTIAGO,0.0,0.0,16.0,34.0,149.0,925.0,117.0,854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1772.0,1674.0,2045.0,50.0
213,2006,2,1411,796,PABLO SEXTO,MORONA SANTIAGO,0.0,0.0,2.0,6.0,95.0,254.0,69.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,397.0,657.0,8.0
214,2006,2,1412,797,TIWINZA,MORONA SANTIAGO,0.0,0.0,14.0,17.0,93.0,784.0,111.0,618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505.0,1340.0,1606.0,31.0
215,2006,2,2001,800,SAN CRISTOBAL,GALAPAGOS,0.0,0.0,4.0,9.0,562.0,959.0,479.0,949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304.0,2089.0,2949.0,13.0
216,2006,2,2003,805,SANTA CRUZ,GALAPAGOS,0.0,0.0,11.0,24.0,924.0,1642.0,763.0,1464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3546.0,3049.0,4793.0,35.0
217,2006,2,2002,810,ISABELA,GALAPAGOS,0.0,0.0,1.0,9.0,247.0,234.0,207.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.0,522.0,850.0,10.0
218,2006,2,1105,815,CHAGUARPAMBA,LOJA,0.0,0.0,22.0,31.0,711.0,1253.0,589.0,1134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3157.0,2801.0,3687.0,53.0
219,2006,2,907,820,DURAN,GUAYAS,0.0,0.0,198.0,204.0,17786.0,14441.0,19460.0,14777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43209.0,45885.0,66464.0,402.0
220,2006,2,502,825,LA MANA,COTOPAXI,0.0,0.0,100.0,131.0,2467.0,6060.0,2181.0,5840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11747.0,11063.0,16548.0,231.0
221,2006,2,608,830,PALLATANGA,CHIMBORAZO,0.0,0.0,52.0,57.0,1079.0,1520.0,997.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4259.0,4115.0,5142.0,109.0
222,2006,2,902,835,ALFREDO BAQUERIZO MORENO (JUJAN),GUAYAS,0.0,0.0,119.0,81.0,3212.0,2247.0,3014.0,2055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7592.0,6729.0,10528.0,200.0
223,2006,2,1311,840,PICHINCHA,MANABI,0.0,0.0,280.0,300.0,5198.0,4573.0,4610.0,3492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15532.0,13087.0,17873.0,580.0
224,2006,2,1803,845,CEVALLOS,TUNGURAHUA,0.0,0.0,9.0,16.0,994.0,1229.0,971.0,1126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3020.0,2999.0,4320.0,25.0
225,2006,2,1804,850,MOCHA,TUNGURAHUA,0.0,0.0,14.0,9.0,851.0,1184.0,773.0,1208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2861.0,2934.0,4016.0,23.0
226,2006,2,107,855,SAN FERNANDO,AZUAY,0.0,0.0,9.0,15.0,327.0,505.0,427.0,749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1811.0,1931.0,2008.0,24.0
227,2006,2,708,860,MARCABELI,EL ORO,0.0,0.0,23.0,11.0,369.0,889.0,336.0,891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2164.0,1972.0,2485.0,34.0
228,2006,2,2102,865,GONZALO PIZARRO,SUCUMBIOS,0.0,0.0,23.0,17.0,606.0,1146.0,502.0,925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2436.0,1925.0,3179.0,40.0
229,2006,2,918,870,SANTA LUCIA,GUAYAS,0.0,0.0,245.0,165.0,4069.0,5482.0,3965.0,4516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12904.0,11452.0,18032.0,410.0
230,2006,2,704,875,BALSAS,EL ORO,0.0,0.0,17.0,8.0,447.0,1232.0,334.0,1315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2452.0,2201.0,3328.0,25.0
